"configuration_id","objective","priority","step","score","finite"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","224","39.126631016229162","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","256","40.310481514679054","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","288","41.352359109357344","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","320","42.284662322757477","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","0","0.31001212811853779","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","4","0.57499444902319319","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","8","1.0980498274555492","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","12","1.2470402527259739","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","16","1.4686228078889794","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","20","1.8474038017656513","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","24","2.284125279846565","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","28","2.681950710145486","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","32","2.5978486403467977","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","36","2.4198503343917408","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","40","2.4417293681683394","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","48","3.1024535025501545","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","56","3.3606951094118549","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","64","3.5792945124570106","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","80","4.2396508366587833","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","96","4.45441194185815","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","128","5.0954222819423798","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","160","5.4084110065295663","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","192","5.3739615095434177","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","224","5.5012889496855175","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","256","5.6643435956251826","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","288","5.8079662294393763","true"
"L19_SEED_1","FIRST_ERROR_HAZARD_INV_POSITION","11","320","5.9364073706816987","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","0","0.28273228066488326","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","4","0.3879498986029325","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","8","1.0632255693223367","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","12","1.5382234265950199","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","16","1.8513562076582781","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","20","1.7141282791789207","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","24","2.0040047021530984","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","28","3.2518946327683","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","32","3.6017025051017604","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","36","3.2459218567625308","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","40","2.9673453552337983","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","48","3.0218826016967393","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","56","3.1430819388349645","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","64","3.6711489496649139","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","80","4.2412019589812395","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","96","4.4715392364693498","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","128","4.6376870036539106","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","160","5.0503333892880216","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","192","5.3641362070209446","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","224","5.5493827553259001","true"
"L19_SEED_2","MARGIN_DEFICIT_MEAN_D0","0","256","5.6983930586526794","true"
